Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
32.0,4.9,Sandstorms,High,1,Buffet,scooter,1.0,No,Metropolitian,29,6.071909216478056,5.0
25.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Urban,21,9.074580779980996,10.0
28.0,4.7,Windy,High,2,Snack,electric_scooter,0.0,No,Metropolitian,12,6.107424091719353,5.0
39.0,4.7,Fog,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,42,10.738021146085408,5.0
26.0,4.7,Stormy,Jam,2,Drinks,motorcycle,0.0,No,Urban,18,19.85360391181812,5.0
21.0,4.5,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,29,16.455404134346153,5.0
28.0,5.0,Cloudy,Low,0,Snack,motorcycle,0.0,No,,16,3.0989631816495353,
24.0,4.6,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35,13.803724422616416,15.0
22.0,4.6,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,28,20.24445475564093,15.0
33.0,5.0,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,35,20.39744277518833,5.0
26.0,4.6,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Urban,31,10.845849095139076,15.0
32.0,4.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,28,19.65920738874082,5.0
32.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,37,16.138483813097064,
24.0,4.6,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,21,7.452148017484614,15.0
21.0,4.6,Windy,Low,2,Snack,scooter,,No,Urban,11,1.5495001864105562,5.0
31.0,4.8,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,25,13.993149115901053,
31.0,4.7,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,30,7.635247469697659,15.0
26.0,4.9,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,28,7.747307276930582,10.0
26.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,30,7.5621824775765365,10.0
22.0,4.4,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,41,11.903157253917723,10.0
32.0,4.7,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,15,4.581634636668471,
32.0,4.9,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,12.057293898874809,15.0
39.0,4.6,Stormy,High,2,Buffet,electric_scooter,,No,Metropolitian,26,6.197305829662236,
33.0,3.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,11.70934644160498,10.0
35.0,5.0,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Urban,25,19.59263902704557,5.0
22.0,4.6,Stormy,Low,2,Snack,motorcycle,1.0,No,Urban,14,1.5269331229167933,
39.0,4.5,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,10.736506622051168,
32.0,4.9,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,26,20.488918028944486,10.0
29.0,4.7,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,15,13.763169471678504,10.0
33.0,4.5,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Urban,19,4.463232863055732,5.0
26.0,4.8,Stormy,Low,1,Snack,scooter,1.0,No,Urban,18,1.5179864245411616,10.0
30.0,4.5,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,3.1098783151608616,10.0
20.0,5.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Urban,31,17.039142713155137,5.0
26.0,4.9,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,22,20.13824237750315,15.0
39.0,4.8,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,43,12.552275755914396,
20.0,4.6,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,18,6.1978071330011595,10.0
34.0,3.5,Fog,Low,2,Drinks,motorcycle,2.0,No,Urban,36,19.340097241457876,15.0
35.0,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,7.745892925201073,10.0
23.0,4.8,Fog,Low,0,Drinks,motorcycle,,No,Metropolitian,15,1.5549331474367305,5.0
30.0,5.0,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,4.52214357884438,15.0
23.0,4.7,Sandstorms,Medium,1,Drinks,motorcycle,,No,Metropolitian,28,9.245715534357716,5.0
30.0,4.4,Stormy,Jam,1,Drinks,motorcycle,2.0,No,Urban,39,13.764913193722668,10.0
23.0,4.8,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,19.632314732102273,5.0
20.0,4.6,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,19,5.9519211114907655,10.0
25.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,13.765011858760108,15.0
29.0,4.8,Windy,Low,2,Meal,scooter,0.0,No,Urban,15,7.747638162695086,10.0
21.0,4.7,Fog,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,23,3.059161133140722,5.0
24.0,4.2,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20.16659983205119,15.0
25.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,17,20.14107759067161,15.0
31.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,27,1.5492898314665542,
32.0,4.6,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,25,1.5180978782571646,
20.0,4.6,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,20,12.062854200930355,5.0
20.0,4.5,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,35,16.695279587363153,10.0
30.0,4.0,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,32,9.106936285979412,
22.0,4.6,Cloudy,Medium,1,Drinks,scooter,1.0,No,Urban,27,10.24646703187069,15.0
38.0,4.7,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,15,3.1098783151608616,5.0
20.0,5.0,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,4.664630782216606,15.0
33.0,4.0,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,33,4.588614628081121,15.0
25.0,4.5,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,7.774257206553719,15.0
21.0,4.6,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,10,3.1098107554073655,15.0
24.0,4.6,Sandstorms,Low,1,Meal,scooter,0.0,No,,14,1.510488906470837,10.0
23.0,5.0,Windy,Jam,1,Meal,scooter,0.0,No,Urban,15,12.410432681825887,
35.0,4.5,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,20,1.5341077478966478,
21.0,4.8,Fog,High,2,Meal,scooter,0.0,No,Metropolitian,31,3.098685081097561,
34.0,4.0,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,31,11.905704284153522,15.0
33.0,4.6,Cloudy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,18,4.464112284290552,5.0
32.0,4.7,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,32,7.774411302442309,10.0
39.0,5.0,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,34,16.79174975722801,10.0
38.0,4.0,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,25,4.5309284194843285,10.0
35.0,4.8,Stormy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,30,6.219677761888663,5.0
28.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,3.01443903185168,5.0
20.0,4.9,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,34,10.859028405381666,10.0
31.0,4.6,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,40,19.93928818656503,5.0
30.0,4.0,Stormy,Jam,0,Buffet,motorcycle,1.0,Yes,Semi-Urban,47,10.84739424499801,10.0
36.0,3.9,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,40,12.098573372267351,
,,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,19,3.059094162826021,
22.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,1.5496338870197348,15.0
22.0,4.9,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,32,19.882241811751964,5.0
36.0,4.8,Fog,Low,2,Meal,scooter,1.0,No,Urban,17,2.973184796862589,5.0
25.0,4.5,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,15,3.1380694073889375,10.0
24.0,4.6,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,20,13.591761495895774,5.0
26.0,4.8,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,14,3.059264618989205,5.0
30.0,4.8,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,25,4.52158203730614,10.0
22.0,4.6,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,18,13.765174036190404,5.0
33.0,4.6,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,50,10.737675922445108,10.0
32.0,4.4,Cloudy,High,1,Meal,scooter,0.0,No,Metropolitian,35,1.5104773183413343,10.0
27.0,4.9,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,3.04770688372384,10.0
39.0,4.7,Stormy,Low,2,Meal,scooter,1.0,No,Urban,20,7.53567547694219,
31.0,4.6,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,22,16.959992211724256,15.0
20.0,4.9,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,18,4.463962781432896,10.0
35.0,4.6,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,23,1.5125398285985738,10.0
,,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,1.4880947062710086,
27.0,4.8,Stormy,High,2,Buffet,motorcycle,0.0,No,Urban,10,6.041213866594667,5.0
26.0,4.6,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,22,16.622863350276074,
22.0,4.9,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,22,20.141520381959786,10.0
21.0,4.7,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,15,19.730066811633467,10.0
20.0,4.9,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,13,1.549350970706572,5.0
,,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,2.9924319920784694,
20.0,4.9,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,27,19.860706000808847,15.0
27.0,4.6,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,28,12.143475859356391,15.0
29.0,4.5,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,3.1028522086456105,5.0
35.0,4.9,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,31,7.747250131783333,10.0
22.0,4.7,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,30,16.57774743864916,15.0
,,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,32,6.219648077689977,
26.0,4.6,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,27,6.07163451350371,5.0
33.0,4.1,Sandstorms,Jam,1,Buffet,scooter,2.0,No,Metropolitian,43,13.610673965426368,10.0
30.0,4.8,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,10.571070841305188,
38.0,3.7,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,39,16.577557538844168,15.0
22.0,4.3,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,3.1380694073889375,5.0
34.0,4.0,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,33,9.203840392783624,
27.0,4.7,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,21,9.29737332587202,5.0
37.0,4.1,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,4.571556772394916,15.0
33.0,4.7,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,17,9.20423484179557,15.0
23.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,27,7.58914997465734,5.0
33.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,32,11.90287349299374,10.0
37.0,5.0,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,41,16.577936304617587,10.0
22.0,4.1,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,19.340108802091596,10.0
32.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,,21,1.5514056569298826,5.0
27.0,4.8,Sunny,High,1,Drinks,motorcycle,0.0,No,Urban,10,1.5690347154047222,10.0
30.0,4.7,Sunny,Jam,2,Snack,scooter,0.0,No,Urban,20,17.10291141849602,15.0
35.0,4.2,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,32,13.764305929575334,
38.0,4.3,Cloudy,Jam,2,Snack,scooter,2.0,No,Metropolitian,39,13.592609748364795,5.0
28.0,4.4,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,19,3.054227396353469,10.0
23.0,4.8,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,42,16.138607343463793,15.0
28.0,4.5,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,3.0250084659147034,15.0
38.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,45,12.552275755914396,10.0
29.0,4.5,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,15,16.87307303517571,10.0
,,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,33,5.9523323468745275,
29.0,4.9,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,21,10.624490627783038,5.0
36.0,4.7,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,27,1.5102682507811203,
29.0,4.5,Cloudy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,28,1.5690347154047222,10.0
34.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,,22,3.020959894473488,5.0
23.0,4.6,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11,3.1097660534862834,10.0
29.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,25,7.75677275909668,15.0
36.0,4.2,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,7.4397103762869,5.0
,,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,13.660190417820274,
39.0,4.7,Sandstorms,High,1,Meal,scooter,0.0,No,Metropolitian,34,3.02166368351714,5.0
35.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,27,20.39744277518833,10.0
25.0,4.7,Cloudy,High,1,Snack,motorcycle,0.0,No,Metropolitian,23,6.040943976643423,5.0
22.0,4.6,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,3.0989295974575466,10.0
28.0,4.8,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,34,11.968444015819024,5.0
32.0,4.5,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,30,12.438457015455342,5.0
26.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,23,1.5341084981789097,10.0
20.0,4.7,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,27,3.0358329337402403,10.0
31.0,4.1,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,54,19.597210032803773,15.0
31.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,26,9.061162036854245,15.0
29.0,4.6,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12,12.41098783330408,
29.0,4.6,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,30,9.296610647873653,10.0
31.0,4.9,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,29,3.068338311698896,10.0
33.0,4.9,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,23,10.554471976505813,10.0
33.0,4.4,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,4.654333043905785,15.0
32.0,3.8,Sandstorms,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,43,20.211660890979637,15.0
25.0,4.6,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,22,12.395333516408236,10.0
23.0,4.3,Fog,Jam,1,Meal,scooter,2.0,Yes,Metropolitian,39,10.624839550813707,15.0
39.0,4.4,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,44,11.903152806225462,
38.0,4.6,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,17,9.107880591147302,5.0
26.0,4.6,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,29,19.59126114572916,5.0
28.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Urban,16,1.554893122541528,
31.0,4.5,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,26,14.015622658003666,15.0
32.0,4.7,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,27,4.5880893658071775,5.0
35.0,4.4,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,37,16.635180987928408,5.0
36.0,4.6,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,34,1.5267486896814353,15.0
29.0,4.6,Cloudy,Low,1,Snack,scooter,0.0,No,Metropolitian,22,11.900805953032062,15.0
27.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,42,10.687541344886501,
32.0,4.6,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,15,4.648989856107341,
21.0,4.6,Sandstorms,Jam,2,Buffet,motorcycle,,No,Metropolitian,27,7.3194442942617925,10.0
,,,,3,Snack,scooter,0.0,No,Metropolitian,17,9.308214731000808,
26.0,4.0,Cloudy,Jam,1,Meal,scooter,1.0,Yes,Urban,42,20.13922443146019,5.0
38.0,5.0,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,22,16.63524977660957,15.0
26.0,4.6,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,17,19.59929146203049,10.0
29.0,4.5,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,12.057276311044562,
34.0,4.7,Fog,High,0,Drinks,motorcycle,1.0,No,Urban,27,5.984645918371885,5.0
26.0,3.6,Sunny,Jam,0,Meal,motorcycle,1.0,No,Semi-Urban,53,9.296610647873653,15.0
36.0,4.3,Sandstorms,Jam,1,Drinks,scooter,1.0,Yes,Metropolitian,44,20.140136453106805,5.0
20.0,3.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,9.177225998300313,15.0
26.0,4.5,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,19,7.535714912807709,
37.0,5.0,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,9.163186792917154,10.0
20.0,4.9,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,25,19.73160753912271,
32.0,4.0,Fog,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,48,19.8815673404154,15.0
23.0,4.7,Fog,Jam,0,Snack,motorcycle,2.0,No,Urban,47,17.04433026158667,5.0
20.0,4.8,Fog,Low,2,Buffet,motorcycle,1.0,No,Urban,14,1.529601359595843,5.0
21.0,4.7,Sandstorms,Medium,2,Meal,scooter,0.0,No,Metropolitian,15,10.625346368622562,15.0
26.0,4.9,Fog,Medium,0,Drinks,motorcycle,0.0,No,Urban,23,6.028971433810884,
29.0,4.8,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,18,12.235622216061369,15.0
37.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,54,10.859713679362844,15.0
36.0,4.5,Sunny,High,2,Snack,scooter,0.0,No,Metropolitian,16,1.5690347154047222,
28.0,4.8,Cloudy,High,2,Meal,motorcycle,0.0,No,Metropolitian,23,3.098668570898803,15.0
25.0,4.7,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,21,17.25937671693666,5.0
27.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,10.689181764692147,5.0
32.0,4.5,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,27,8.927480425054231,15.0
24.0,4.5,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Metropolitian,12,20.03439034991659,15.0
30.0,4.4,Stormy,Medium,2,Buffet,motorcycle,2.0,No,Metropolitian,37,19.939991178012804,5.0
34.0,4.6,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,38,1.5574339857320536,15.0
37.0,3.8,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,35,10.666327233167522,
,,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,19,1.53411592989738,
36.0,4.4,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,1.526605791744041,
27.0,4.8,Sandstorms,Low,2,Meal,scooter,0.0,,Metropolitian,11,3.0209048437880344,15.0
27.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,,17,13.564100721659603,10.0
28.0,4.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,27,8.928237201172891,5.0
34.0,4.7,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,13.805596388487299,5.0
27.0,4.5,Cloudy,High,2,Buffet,scooter,0.0,No,,29,6.198367825068711,
33.0,4.5,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,24,11.968000433180366,15.0
28.0,4.1,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,16.36695177863809,15.0
23.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,13.611101106406846,10.0
36.0,4.8,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,15,7.67018651199344,5.0
24.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,12.552275755914396,5.0
23.0,4.9,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,10.883784663923027,10.0
27.0,4.7,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,10,5.951665577584722,5.0
34.0,4.0,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,36,20.166931406465647,10.0
39.0,5.0,Cloudy,Medium,1,Snack,scooter,0.0,No,Metropolitian,15,6.229153750317813,10.0
,,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,25,13.764913193722668,
31.0,4.8,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,15,5.953388781270091,5.0
37.0,4.9,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,17,9.307995060573344,
24.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Urban,19,4.648989856107341,10.0
27.0,4.6,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,20,4.580670744184808,
34.0,4.3,Fog,Medium,2,Drinks,motorcycle,2.0,No,Urban,40,19.842513058983965,15.0
24.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Urban,20,20.39744277518833,10.0
24.0,5.0,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,3.102818257793172,10.0
36.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,50,12.081317518219471,5.0
38.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35,19.860706000808847,5.0
,,Sandstorms,High,1,Meal,scooter,,No,Metropolitian,10,6.118069582492733,
24.0,4.7,Sunny,Low,0,Snack,motorcycle,,No,Metropolitian,16,1.551514395979169,15.0
35.0,4.9,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,6.02942286362744,10.0
34.0,4.3,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,33,1.5073263645082942,
29.0,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,3.098970591291107,
20.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,1.5690347154047222,15.0
25.0,4.7,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,7.5517872473184555,
,,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,13.611055665949733,
26.0,4.6,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,20,13.805228599411375,10.0
32.0,4.9,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,25,1.5179978116866137,5.0
23.0,4.6,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,19,3.036047445255293,15.0
29.0,4.6,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,35,19.73031348513336,10.0
28.0,5.0,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,22,6.205738534229064,
32.0,4.5,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,1.5690347154047222,10.0
34.0,5.0,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,29,17.25937671693666,15.0
32.0,4.5,Sunny,Medium,2,Meal,scooter,,No,Metropolitian,23,7.5510552166869065,5.0
35.0,4.6,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,22,20.39744277518833,15.0
39.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,46,10.983241696284242,10.0
22.0,4.6,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,11,9.177294665698573,
36.0,4.7,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,32,6.049848888722569,5.0
25.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,14,7.439726105443744,5.0
21.0,4.8,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,28,10.4155548996818,10.0
26.0,4.6,Stormy,Jam,1,Snack,scooter,0.0,No,Urban,17,10.62503240483848,
36.0,4.3,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,40,10.47258047586924,10.0
29.0,5.0,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,22,9.043828433563103,10.0
37.0,4.9,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,9.061127494751885,5.0
35.0,4.9,Fog,High,2,Buffet,motorcycle,1.0,No,Metropolitian,36,6.111750895620894,
36.0,4.7,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,26,12.552275755914396,
26.0,4.7,Fog,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,41,14.121309628180253,10.0
28.0,4.6,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,21,20.39744277518833,
26.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,19.941385867885913,5.0
23.0,4.8,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,43,12.234095574157154,10.0
37.0,4.9,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,27,12.438430923864745,5.0
34.0,4.9,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,21,11.968356898020836,15.0
36.0,4.8,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,30,9.061162036854245,
25.0,4.6,Windy,High,0,Meal,motorcycle,0.0,No,Metropolitian,24,6.028884905756944,
34.0,5.0,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,17,6.205738534229064,5.0
22.0,4.8,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,23,12.23564517084092,5.0
