Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,time_diff
21.0,4.8,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,19.631219158599137,
39.0,4.9,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,1.5179258188343594,10.0
,,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,10.846813053923174,10.0
22.0,4.7,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,13,6.071618195005621,10.0
21.0,4.8,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,22,12.395136598591078,15.0
21.0,4.6,Windy,Medium,1,Buffet,scooter,,No,Metropolitian,24,12.057156616707074,
31.0,4.8,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,29,7.551248572683064,15.0
37.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,9.329408318917828,
24.0,4.5,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,23,17.041284717657593,15.0
28.0,5.0,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,42,10.572153060832282,
31.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,1.5690347154047222,5.0
25.0,4.2,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,39,10.846484916351105,5.0
36.0,4.3,Stormy,Medium,1,Meal,scooter,1.0,No,Urban,32,12.394132518615256,
32.0,5.0,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,42,13.592319121658754,15.0
35.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,9.32934879543004,10.0
28.0,4.8,Fog,Medium,1,Buffet,scooter,1.0,No,Urban,11,9.177365744557306,
27.0,4.7,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,13.993149115901053,10.0
28.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,22,9.142648135771175,
37.0,5.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,23,17.25937671693666,5.0
24.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,9.20423484179557,5.0
22.0,4.8,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,19,12.081089159931416,
34.0,4.9,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,15,1.5296530898386322,5.0
39.0,4.9,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,18,12.143065450792216,5.0
,,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,26,12.393068064322298,
30.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,4.602448566244239,
24.0,4.7,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,15,9.295709283635105,15.0
35.0,4.6,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,27,1.4881912567305338,5.0
36.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,28,7.536121972581151,
28.0,4.1,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,40,19.07381281436001,5.0
29.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,19,9.04126320780773,15.0
39.0,5.0,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,10.846008142377507,15.0
34.0,4.8,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,29,9.295696139193437,15.0
37.0,4.8,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,18,7.562153377641838,15.0
,,,,3,Drinks,electric_scooter,,No,Metropolitian,23,20.16659983205119,
34.0,4.9,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,9.061116509209677,10.0
23.0,4.7,Windy,Jam,2,Buffet,electric_scooter,,No,Urban,16,4.5536345129320175,5.0
32.0,4.5,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,20.211745361504864,10.0
32.0,4.3,Cloudy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,39,10.550164239141058,10.0
21.0,4.8,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,16,6.049865202309801,10.0
23.0,4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,22,16.80256330471995,5.0
38.0,4.3,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,31,19.630243872265797,5.0
20.0,4.7,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,12,16.365329549034854,5.0
29.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,15,1.5104830030232959,5.0
39.0,4.9,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,44,16.610756501990146,5.0
39.0,4.6,Sandstorms,High,1,Snack,scooter,1.0,No,Urban,30,6.205474967025108,15.0
35.0,4.7,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,3.0146017669132554,15.0
38.0,4.9,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,44,19.37243551628068,5.0
36.0,4.9,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,23,17.041308859939207,15.0
38.0,4.6,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,30,10.246443690028741,10.0
23.0,4.9,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,14,9.042544208951528,10.0
,,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,4.464113950944991,
39.0,4.7,Cloudy,Medium,1,Buffet,scooter,1.0,No,Urban,30,20.829147892091495,
33.0,4.6,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,12.271693017352293,5.0
28.0,4.8,Sunny,High,2,Buffet,scooter,0.0,No,Metropolitian,12,6.118069582492733,10.0
22.0,4.1,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,33,10.883786966710343,15.0
20.0,4.8,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,11,1.510641269037446,5.0
22.0,4.9,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,19.88112690037696,15.0
27.0,4.7,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,26,10.586748925687122,
23.0,4.8,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,20,1.5492898314665542,15.0
22.0,4.5,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,15,6.135765048576284,10.0
29.0,4.1,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,1.5277193778494655,
28.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,18,10.415553616088543,5.0
37.0,4.0,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,36,4.464007619139333,5.0
38.0,5.0,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,35,16.622841671723474,5.0
30.0,4.9,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,46,13.993481240858118,10.0
,,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,33,4.52158203730614,
29.0,4.5,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,47,10.884116727933907,
25.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,18,13.375428291000231,15.0
32.0,4.2,Fog,Medium,2,Meal,scooter,0.0,No,Urban,36,20.1660269380268,10.0
25.0,4.7,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,30,7.536180450634203,5.0
36.0,4.2,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20.862547084061944,10.0
21.0,4.5,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,17.25937671693666,5.0
38.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,53,10.983241696284242,15.0
37.0,4.7,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,10.859198634087065,15.0
38.0,5.0,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,13.563916062056796,5.0
34.0,4.0,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,44,12.272409898050832,
32.0,4.5,Sandstorms,Low,0,Meal,motorcycle,0.0,No,,29,16.576592238300005,5.0
22.0,5.0,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,10.573443732569277,5.0
31.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,4.471560012693339,15.0
32.0,5.0,Sandstorms,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,35,12.22055746579262,
32.0,5.0,Sunny,Low,2,Meal,electric_scooter,0.0,No,,10,1.4882514790819021,5.0
23.0,4.7,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,13.611199709068515,15.0
27.0,4.6,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,1.4863899907377125,5.0
22.0,4.6,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,14,3.020740639039143,10.0
20.0,4.9,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,27,13.565053945838057,15.0
21.0,4.9,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,4.471473005449738,5.0
31.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28,6.041213866594667,10.0
34.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,27,9.042704737063055,10.0
25.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,16.576592238300005,10.0
23.0,4.7,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,20,13.96160834095749,5.0
21.0,4.6,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,16,9.176983903804432,
,,,,3,Drinks,motorcycle,1.0,No,Metropolitian,28,4.530898781872517,
20.0,4.6,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,23,13.993239375923967,10.0
21.0,4.7,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Urban,11,3.0359027903496822,10.0
39.0,4.8,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,27,9.061353966600347,
31.0,4.6,Stormy,Jam,1,Drinks,scooter,1.0,No,Urban,28,16.69539736717666,10.0
29.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,47,12.23564517084092,5.0
36.0,5.0,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,1.5496338870197348,15.0
33.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,50,16.79174975722801,15.0
35.0,4.5,Fog,Low,1,Buffet,scooter,0.0,No,Urban,18,9.297373575548699,10.0
33.0,5.0,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,25,4.654346370087346,15.0
34.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,9.296553929181774,10.0
32.0,4.4,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,31,9.296610647873653,10.0
38.0,4.6,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,20,12.085461869670294,15.0
22.0,4.3,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,40,20.140136453106805,5.0
33.0,3.6,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Urban,34,13.99363480725943,10.0
32.0,4.7,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,26,9.295289481129894,15.0
27.0,4.6,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,11,10.884860872662127,5.0
37.0,4.3,Fog,High,1,Meal,scooter,0.0,No,Metropolitian,36,6.108962178720502,10.0
38.0,3.5,Windy,Jam,2,Meal,scooter,2.0,No,Metropolitian,32,12.395256759155643,10.0
39.0,4.7,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,4.582241705523986,5.0
22.0,4.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,15,19.85650618354499,10.0
31.0,3.2,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,32,11.922392754973071,10.0
36.0,4.9,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,7.647590705974561,10.0
34.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39,19.939345878302394,5.0
24.0,4.9,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,19.730066811633467,15.0
26.0,4.6,Windy,Medium,2,Snack,scooter,1.0,No,,26,6.220072742030934,15.0
30.0,4.9,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,1.4881083271135611,5.0
31.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,15,10.73817188438876,10.0
26.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,12.142680239882512,15.0
34.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,28,7.774433406393336,5.0
27.0,4.6,Fog,Jam,2,Drinks,electric_scooter,2.0,No,Metropolitian,37,19.880688906108812,5.0
33.0,4.9,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,22,19.88128642012534,15.0
35.0,4.5,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,19.59141340999836,10.0
26.0,4.8,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,10.884063165644436,10.0
33.0,3.9,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,37,17.25937671693666,
21.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16,4.707104052532131,15.0
20.0,4.2,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,38,13.591068802313822,15.0
21.0,4.5,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Urban,22,12.189785837079153,15.0
35.0,4.3,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,1.5549501809798034,15.0
28.0,4.9,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,20,4.664610877378366,15.0
22.0,4.7,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,26,19.340764837528944,10.0
20.0,4.7,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23,6.1983397369141935,5.0
,,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,15,7.551946417880856,
35.0,5.0,Windy,Medium,1,Buffet,motorcycle,1.0,No,Urban,33,7.556715348301329,15.0
25.0,4.8,Sandstorms,Jam,1,Snack,scooter,0.0,No,Urban,25,16.87307303517571,10.0
24.0,4.9,Sunny,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,16,4.521861258382678,5.0
26.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,19.941385867885913,5.0
27.0,4.6,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,27,6.196592923971632,5.0
20.0,4.9,Sunny,Low,1,Meal,scooter,0.0,No,Urban,21,4.554040081615594,10.0
20.0,4.8,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,23,16.369397991530544,5.0
36.0,4.7,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,17.102449517267942,10.0
30.0,5.0,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,29,6.276138627413788,10.0
37.0,4.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,13.591016959865945,15.0
20.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,19,13.602041226728828,15.0
20.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,15,3.1149295363329372,15.0
32.0,3.8,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,40,10.859180843022576,15.0
25.0,4.7,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,25,10.689377930173068,15.0
23.0,4.6,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,17,1.5495264997487161,
30.0,4.4,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,35,16.69460380218422,15.0
28.0,4.6,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,15,20.143736910348597,5.0
30.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,42,10.983241696284242,15.0
30.0,4.0,Cloudy,High,2,Buffet,scooter,2.0,No,Metropolitian,36,1.5179864245411616,5.0
34.0,5.0,Fog,Medium,1,Snack,scooter,1.0,No,Urban,15,6.071418934387288,5.0
28.0,4.7,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,23,4.664677959716757,5.0
20.0,4.7,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,12,3.0359488095300162,5.0
26.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,45,16.612285246196407,15.0
27.0,4.7,Sandstorms,High,2,Snack,motorcycle,1.0,No,Metropolitian,28,1.5340717607692733,10.0
23.0,4.7,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,22,12.410432681825887,5.0
35.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,9.061995111687455,10.0
36.0,4.6,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,31,9.047450396329806,10.0
38.0,4.9,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30,7.845173108613386,10.0
28.0,4.5,Cloudy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,23,9.294709019108158,10.0
24.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,30,7.5900237783184785,15.0
28.0,4.1,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,32,13.962610508154095,15.0
31.0,4.8,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,21,19.940715990099818,10.0
39.0,4.8,Sunny,Low,1,Buffet,motorcycle,0.0,No,Urban,16,1.5296519721962778,10.0
21.0,5.0,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,10,1.549420818380559,10.0
29.0,5.0,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,24,12.189910835110211,5.0
25.0,4.9,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,7.633313679223672,
32.0,4.9,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,29,17.10252778809447,15.0
38.0,4.6,Stormy,Low,1,Meal,motorcycle,0.0,No,Urban,20,3.0989560036559602,15.0
26.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,19.63239018878742,10.0
24.0,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,33,13.747579866602594,10.0
21.0,4.4,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,35,13.806284013812137,5.0
30.0,4.5,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,25,6.1978304625342036,10.0
23.0,4.7,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,27,13.713480691547206,5.0
23.0,2.7,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,37,17.102966201435645,
37.0,4.9,Sunny,Jam,2,Snack,scooter,0.0,No,Urban,16,7.7565348477012,5.0
30.0,4.6,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Urban,28,8.927790511367743,5.0
39.0,5.0,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,4.464417671579878,5.0
24.0,4.9,Fog,Jam,2,Meal,scooter,0.0,No,Metropolitian,33,10.571467838353092,10.0
32.0,4.9,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,29,17.044988256333504,15.0
30.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,45,13.806307264632855,5.0
33.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,30,20.39744277518833,10.0
21.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,27,17.045028259070932,5.0
35.0,4.8,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,19.94039158436463,15.0
32.0,4.9,Sunny,High,1,Buffet,motorcycle,1.0,No,Urban,15,3.067770561072821,
36.0,4.8,Sunny,Medium,2,Meal,electric_scooter,0.0,No,,18,7.845173108613386,
39.0,4.4,Windy,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,54,13.563852221699795,10.0
39.0,4.5,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,39,13.660196747007127,10.0
29.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,16,3.0208643922773284,15.0
39.0,4.7,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,21,10.472554777067826,10.0
35.0,4.9,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,43,13.389956650652868,15.0
21.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,12.271798836615678,15.0
39.0,4.6,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,43,20.165511137076297,
36.0,5.0,Sunny,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,19,6.028889249813657,
21.0,4.9,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,28,4.648820436755552,10.0
21.0,4.8,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,14.121309628180253,10.0
33.0,4.8,Sunny,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,19,20.39744277518833,15.0
21.0,4.7,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Urban,19,4.654333043905785,15.0
33.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,42,13.805866600777579,5.0
22.0,4.2,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,9.32905608440423,10.0
23.0,4.6,Fog,Medium,2,Snack,scooter,2.0,No,Metropolitian,36,19.846613904419858,5.0
33.0,4.8,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,4.4639601175284085,10.0
20.0,4.8,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,30,7.647849610814803,
22.0,4.8,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,3.1380694073889375,5.0
25.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,20,12.393068064322298,5.0
38.0,4.0,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,9.295656989001298,5.0
23.0,4.9,Windy,Jam,2,Drinks,motorcycle,0.0,No,Urban,18,16.576592238300005,15.0
21.0,4.9,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,12.395324662563901,5.0
26.0,4.7,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,16,13.173047122988196,10.0
32.0,3.9,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,34,17.06510060953055,10.0
20.0,4.6,Fog,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,26,16.805680518031792,
30.0,4.4,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34,16.62417793678295,
25.0,4.5,Fog,Low,2,Meal,scooter,1.0,No,,12,9.329126598830861,5.0
28.0,4.9,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,22,19.882988848754568,15.0
35.0,4.5,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,28,6.198355147984955,10.0
31.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,22,7.746805459207662,10.0
39.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,40,14.121309628180253,10.0
30.0,4.8,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,15,6.198593801100852,5.0
33.0,4.9,Sunny,Jam,2,Snack,scooter,,No,Metropolitian,18,7.705876977529528,15.0
33.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,9.045935436615224,5.0
28.0,4.6,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,18,3.059218998881136,
28.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,19,4.602097317523556,15.0
28.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,12.394039449560903,10.0
38.0,4.9,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,48,10.983241696284242,10.0
24.0,4.7,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,1.5495199304592948,15.0
24.0,4.1,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,31,7.439903377482956,5.0
23.0,3.4,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,42,19.72955857320923,15.0
34.0,4.3,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,9.04302772134966,5.0
23.0,4.6,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,31,17.10252275797518,5.0
27.0,4.8,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,29,13.659625231758408,
26.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,17.102456375509604,
23.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,35,16.365371126059692,
27.0,4.6,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,7.589463706702216,5.0
26.0,4.6,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,22,6.19680534366793,15.0
30.0,3.7,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,33,13.805820740696161,10.0
23.0,4.6,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,20,12.057276311044562,
35.0,4.9,Stormy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,26,12.212785516228099,10.0
37.0,5.0,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,26,3.1098596259405213,5.0
23.0,5.0,Windy,Medium,0,Drinks,motorcycle,1.0,No,Urban,11,6.229144149399445,5.0
30.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Urban,12,7.746223734595355,
26.0,5.0,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,4.648439519378341,10.0
28.0,4.9,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,19,7.74607909737689,15.0
39.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,6.07163451350371,
39.0,4.2,Cloudy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,32,2.9760382618044683,15.0
26.0,4.7,Stormy,Medium,0,Meal,motorcycle,0.0,No,Urban,11,9.107582743161037,5.0
21.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,3.11465272896848,10.0
39.0,4.6,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,38,10.693136840483943,5.0
34.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,6.198170058205873,15.0
28.0,4.7,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,12.099040609550995,10.0
28.0,4.6,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Urban,23,20.211739411618673,
30.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,24,20.142712566170676,10.0
25.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,13.592749450063229,
38.0,3.7,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,32,19.94141948783,5.0
